run_id,stage,example,n_disc,a_disc,discount,seed,w_lr,num_updates,p,M,sampled_cost,idealized_cost,gap,abs_gap,rel_gap,reference_run_id,outlier_threshold
s3_sysrisk_seed11,stage3_final,sysrisk,5,2,0.5,11,0.75,5000000,0.75,0.6,3.01994378369,3.04220068871,-0.022256905021,0.022256905021,0.00731605416552,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.375,1,3.04965648267,3.02744778722,0.0222086954479,0.0222086954479,0.00733578149277,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.25,0.2,2.60454075547,2.5823676261,0.0221731293697,0.0221731293697,0.00858635662311,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0.625,0.75,3.04309446833,3.06522276235,-0.0221282940201,0.0221282940201,0.00721914710145,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.125,0.1,2.46557206879,2.44347936704,0.0220927017478,0.0220927017478,0.00904149306343,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.375,0.2,2.77138077725,2.74933035708,0.0220504201678,0.0220504201678,0.00802028759877,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed14,stage3_final,sysrisk,5,2,0.5,14,0.75,5000000,0.125,0.5,2.72576499199,2.74780043635,-0.0220354443678,0.0220354443678,0.00801930303099,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed06,stage3_final,sysrisk,5,2,0.5,6,0.75,5000000,0,0.6,2.72834982035,2.75032120293,-0.0219713825839,0.0219713825839,0.00798866058282,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,0.625,0.2,3.1195233505,3.09756311184,0.0219602386515,0.0219602386515,0.00708952097459,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0.875,1,3.25381504363,3.27569398697,-0.0218789433386,0.0218789433386,0.0066791780385,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.375,0.05,3.08416666661,3.06231092432,0.0218557422969,0.0218557422969,0.0071370095451,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.25,0.4,2.61852966598,2.64033830543,-0.0218086394511,0.0218086394511,0.00825978981793,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0.625,0.75,3.04341962093,3.06522276235,-0.0218031414146,0.0218031414146,0.00711306913235,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.125,0.3,2.45775613966,2.47941296606,-0.021656826407,0.021656826407,0.00873465885007,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,0.125,0.3,2.45775613966,2.47941296606,-0.021656826407,0.021656826407,0.00873465885007,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed06,stage3_final,sysrisk,5,2,0.5,6,0.75,5000000,0,0.4,2.4008997704,2.42253671701,-0.0216369466108,0.0216369466108,0.00893152473556,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed09,stage3_final,sysrisk,5,2,0.5,9,0.75,5000000,0,0.4,2.4008997704,2.42253671701,-0.0216369466108,0.0216369466108,0.00893152473556,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.125,0.75,2.886108229,2.90768994815,-0.021581719153,0.021581719153,0.00742229038784,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.75,0.1,3.75689115309,3.73539486509,0.021496287994,0.021496287994,0.00575475653054,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.25,0,2.87179914373,2.85040974521,0.0213893985223,0.0213893985223,0.00750397326498,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,0.375,0.75,2.95085481141,2.97220433913,-0.0213495277149,0.0213495277149,0.00718306188905,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0,0,2.18853333326,2.1672727272,0.0212606060605,0.0212606060605,0.00980984340071,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.5,1,3.09352726438,3.07229131016,0.0212359542169,0.0212359542169,0.00691209005689,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0,0.1,2.17390476184,2.19512240595,-0.0212176441117,0.0212176441117,0.00966581364858,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,0.125,0.6,2.76125447413,2.78244124654,-0.0211867724146,0.0211867724146,0.0076144545517,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0.125,0.4,2.50715908992,2.52831939279,-0.0211603028678,0.0211603028678,0.00836931557309,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.75,0.1,3.75640304871,3.73539486509,0.0210081836192,0.0210081836192,0.00562408644277,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.375,1,3.04844585468,3.02744778722,0.0209980674608,0.0209980674608,0.00693589747423,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,1,0.5,3.29714285712,3.27619047617,0.0209523809522,0.0209523809522,0.00639534883719,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed17,stage3_final,sysrisk,5,2,0.5,17,0.75,5000000,0.875,0.6,3.15026102526,3.12939247644,0.020868548815,0.020868548815,0.00666856233984,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.75,0.75,3.10646692827,3.12723740087,-0.0207704725974,0.0207704725974,0.006641795916,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0.375,0.1,2.96923792009,2.9485106026,0.0207273174896,0.0207273174896,0.00702975850633,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,0,0.1,2.17439567093,2.19512240595,-0.0207267350208,0.0207267350208,0.00944217733127,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,0.875,0.05,4.24071134622,4.21998883006,0.0207225161669,0.0207225161669,0.00491056185252,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.5,0.6,2.8911012643,2.91171243014,-0.0206111658456,0.0206111658456,0.0070787092957,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0.625,0.05,3.66678145611,3.64620137686,0.0205800792455,0.0205800792455,0.00564425195387,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,0,0.4,2.4019600263,2.42253671701,-0.0205766907069,0.0205766907069,0.00849386123331,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0.125,0.75,2.92821620028,2.90768994815,0.0205262521272,0.0205262521272,0.00705929878812,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed14,stage3_final,sysrisk,5,2,0.5,14,0.75,5000000,0.625,0.4,3.04453075627,3.02408408301,0.0204466732547,0.0204466732547,0.00676127802448,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0,0,2.18769523803,2.1672727272,0.0204225108224,0.0204225108224,0.00942313838312,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.125,0.75,2.92804197858,2.90768994815,0.0203520304287,0.0203520304287,0.00699938122414,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed09,stage3_final,sysrisk,5,2,0.5,9,0.75,5000000,0.75,0.75,3.10688675334,3.12723740087,-0.0203506475246,0.0203506475246,0.00650754800992,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0.5,0.75,2.99409225263,3.01433083051,-0.0202385778839,0.0202385778839,0.00671411965768,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0.125,0.1,2.4637115838,2.44347936704,0.0202322167506,0.0202322167506,0.00828008495733,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.625,0.1,3.4884666433,3.46825083529,0.0202158080087,0.0202158080087,0.00582881947379,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed06,stage3_final,sysrisk,5,2,0.5,6,0.75,5000000,0.5,1,3.05215236786,3.07229131016,-0.0201389423055,0.0201389423055,0.00655502368505,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0.875,0.5,3.17623586259,3.15617658867,0.0200592739181,0.0200592739181,0.00635556134285,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed06,stage3_final,sysrisk,5,2,0.5,6,0.75,5000000,0.625,0.4,3.04407630816,3.02408408301,0.0199922251442,0.0199922251442,0.00661100174312,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed09,stage3_final,sysrisk,5,2,0.5,9,0.75,5000000,0.625,0.4,3.04407630816,3.02408408301,0.0199922251442,0.0199922251442,0.00661100174312,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,0.375,0.2,2.76931994041,2.74933035708,0.0199895833333,0.0199895833333,0.00727070985917,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.375,0.75,2.95225481141,2.97220433913,-0.0199495277149,0.0199495277149,0.00671203101759,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed11,stage3_final,sysrisk,5,2,0.5,11,0.75,5000000,0,0,2.18720801998,2.1672727272,0.0199352927773,0.0199352927773,0.00919833139921,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0.125,0.1,2.46341030611,2.44347936704,0.0199309390652,0.0199309390652,0.00815678631628,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed09,stage3_final,sysrisk,5,2,0.5,9,0.75,5000000,0.625,0.6,2.95103067465,2.97092626877,-0.0198955941255,0.0198955941255,0.00669676468737,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed17,stage3_final,sysrisk,5,2,0.5,17,0.75,5000000,0.125,1,2.9789669905,2.9590811486,0.0198858418999,0.0198858418999,0.00672027595774,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0.5,0.75,2.99451833634,3.01433083051,-0.0198124941711,0.0198124941711,0.00657276698712,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.125,0.1,2.46328877024,2.44347936704,0.0198094031937,0.0198094031937,0.00810704745899,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.375,0.75,2.95245481141,2.97220433913,-0.0197495277149,0.0197495277149,0.0066447408931,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.875,0.1,4.02840898545,4.00869088517,0.019718100272,0.019718100272,0.00491883780437,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed11,stage3_final,sysrisk,5,2,0.5,11,0.75,5000000,0,0.1,2.17542857136,2.19512240595,-0.0196938345879,0.0196938345879,0.0089716338982,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed17,stage3_final,sysrisk,5,2,0.5,17,0.75,5000000,0,0.1,2.17542857136,2.19512240595,-0.0196938345879,0.0196938345879,0.0089716338982,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed17,stage3_final,sysrisk,5,2,0.5,17,0.75,5000000,0.25,0.75,2.91741175405,2.93709742737,-0.0196856733137,0.0196856733137,0.0067024243494,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.625,0.2,3.11714432464,3.09756311184,0.0195812127976,0.0195812127976,0.00632148953568,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed17,stage3_final,sysrisk,5,2,0.5,17,0.75,5000000,0.875,0.75,3.18406723871,3.20363439693,-0.019567158218,0.019567158218,0.00610780001512,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed14,stage3_final,sysrisk,5,2,0.5,14,0.75,5000000,0,0.4,2.40297429813,2.42253671701,-0.0195624188744,0.0195624188744,0.00807517951618,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0.75,0.6,3.02272957962,3.04220068871,-0.0194711090865,0.0194711090865,0.00640033682156,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.25,0.75,2.95653613555,2.93709742737,0.0194387081803,0.0194387081803,0.00661833958899,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.5,0.6,2.89228107382,2.91171243014,-0.0194313563218,0.0194313563218,0.00667351491194,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0.5,0.1,3.22556658061,3.20622550072,0.019341079883,0.019341079883,0.00603235171032,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,0.875,0.6,3.14869564766,3.12939247644,0.0193031712149,0.0193031712149,0.0061683446101,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.875,1,3.25639402208,3.27569398697,-0.0192999648907,0.0192999648907,0.0058918705372,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.375,1,3.00816776859,3.02744778722,-0.0192800186313,0.0192800186313,0.0063684066535,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.75,0.3,3.17346248367,3.1541974164,0.0192650672698,0.0192650672698,0.00610775570661,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0.625,0.6,2.95166304093,2.97092626877,-0.0192632278455,0.0192632278455,0.00648391313104,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0.875,0.6,3.11015262667,3.12939247644,-0.0192398497692,0.0192398497692,0.00614811018883,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,0.25,1,2.97098230265,2.99020674345,-0.0192244408,0.0192244408,0.00642913432061,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.875,0.05,4.20077865957,4.21998883006,-0.019210170488,0.019210170488,0.00455218515062,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0.375,0.75,2.95299657705,2.97220433913,-0.0192077620795,0.0192077620795,0.00646246350786,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.375,0.6,2.84276424124,2.86181395082,-0.0190497095814,0.0190497095814,0.00665651573051,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,1,0.4,3.5333333333,3.51428571426,0.0190476190476,0.0190476190476,0.00542005420059,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,1,0.4,3.5333333333,3.51428571426,0.0190476190476,0.0190476190476,0.00542005420059,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,1,0.4,3.5333333333,3.51428571426,0.0190476190476,0.0190476190476,0.00542005420059,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,1,0.4,3.5333333333,3.51428571426,0.0190476190476,0.0190476190476,0.00542005420059,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,1,0.4,3.5333333333,3.51428571426,0.0190476190476,0.0190476190476,0.00542005420059,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,1,0.4,3.5333333333,3.51428571426,0.0190476190476,0.0190476190476,0.00542005420059,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed14,stage3_final,sysrisk,5,2,0.5,14,0.75,5000000,0.25,0.5,2.77563910946,2.79464713809,-0.019008028633,0.019008028633,0.00680158449125,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.375,0.3,2.69416536056,2.71311910723,-0.0189537466686,0.0189537466686,0.00698596188354,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0.75,0.2,3.29959280846,3.28065087454,0.0189419339164,0.0189419339164,0.00577383410817,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,0,0.5,2.68669109763,2.70561213913,-0.0189210414921,0.0189210414921,0.00699325717032,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0,0.5,2.68669109763,2.70561213913,-0.0189210414921,0.0189210414921,0.00699325717032,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0,0.4,2.40366447235,2.42253671701,-0.0188722446546,0.0188722446546,0.00779028219555,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.375,0.5,2.82844233009,2.84730941619,-0.0188670861026,0.0188670861026,0.00662628585265,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0.875,0.5,3.13733092832,3.15617658867,-0.0188456603471,0.0188456603471,0.00597104116886,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0,0.75,2.90173461467,2.88296533839,0.0187692762772,0.0187692762772,0.00651040649958,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0.75,0.75,3.14597680698,3.12723740087,0.0187394061129,0.0187394061129,0.00599231964534,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.75,0.6,3.02352217194,3.04220068871,-0.0186785167638,0.0186785167638,0.00613980426511,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0.625,0.75,3.04661098114,3.06522276235,-0.0186117812053,0.0186117812053,0.00607191798062,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed14,stage3_final,sysrisk,5,2,0.5,14,0.75,5000000,0.5,0.05,3.37403628111,3.35547392284,0.0185623582766,0.0185623582766,0.00553196320505,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed11,stage3_final,sysrisk,5,2,0.5,11,0.75,5000000,0,0.5,2.68710991273,2.70561213913,-0.0185022264001,0.0185022264001,0.00683846222174,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0.25,0.75,2.91861398337,2.93709742737,-0.0184834439996,0.0184834439996,0.0062930986992,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,0.75,0.05,3.95282229957,3.9344041811,0.0184181184669,0.0184181184669,0.00468129801085,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.875,0.3,3.35724505404,3.3391186418,0.0181264122342,0.0181264122342,0.00542850200266,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.5,0.1,3.22432290245,3.20622550072,0.0180974017216,0.0180974017216,0.00564445692218,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0,0.5,2.68754279779,2.70561213913,-0.0180693413323,0.0180693413323,0.00667846698018,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.5,0.5,2.88925491196,2.90731154896,-0.0180566370025,0.0180566370025,0.00621076781708,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0,0.75,2.86503687031,2.88296533839,-0.0179284680826,0.0179284680826,0.00621875949872,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed06,stage3_final,sysrisk,5,2,0.5,6,0.75,5000000,0.5,0.6,2.92963360088,2.91171243014,0.0179211707363,0.0179211707363,0.00615485600529,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.625,0.75,3.04737217193,3.06522276235,-0.0178505904153,0.0178505904153,0.00582358666867,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0,0,2.18507717563,2.1672727272,0.017804448425,0.017804448425,0.0082151397937,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed11,stage3_final,sysrisk,5,2,0.5,11,0.75,5000000,0.625,0.6,2.95317356296,2.97092626877,-0.017752705811,0.017752705811,0.00597547842152,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0,0.5,2.68787429779,2.70561213913,-0.017737841335,0.017737841335,0.00655594387624,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0.125,0.75,2.88995896574,2.90768994815,-0.0177309824075,0.0177309824075,0.00609796186101,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.875,0.75,3.18593371694,3.20363439693,-0.0177006799884,0.0177006799884,0.00552518727025,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.375,0.05,3.07999999995,3.06231092432,0.0176890756302,0.0176890756302,0.00577638132359,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0.375,0.05,3.07999999995,3.06231092432,0.0176890756302,0.0176890756302,0.00577638132359,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0.375,0.05,3.07999999995,3.06231092432,0.0176890756302,0.0176890756302,0.00577638132359,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0,0.3,2.35650701074,2.37415664133,-0.0176496305863,0.0176496305863,0.00743406322863,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,0,0.6,2.73267651979,2.75032120293,-0.0176446831364,0.0176446831364,0.00641549907611,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0.125,0.3,2.46179458454,2.47941296606,-0.0176183815198,0.0176183815198,0.00710586810707,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0,0.5,2.68803429779,2.70561213913,-0.017577841335,0.017577841335,0.00649680753601,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0,0.1,2.2126637646,2.19512240595,0.0175413586553,0.0175413586553,0.00799106173202,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.5,1,3.08979428074,3.07229131016,0.0175029705742,0.0175029705742,0.00569704133079,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0,0.5,2.6881202414,2.70561213913,-0.0174918977233,0.0174918977233,0.00646504259437,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0,0.1,2.17770152647,2.19512240595,-0.0174208794728,0.0174208794728,0.00793617678251,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0.75,0.1,3.75280191511,3.73539486509,0.0174070500168,0.0174070500168,0.00466002943344,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0.5,1,3.08965478535,3.07229131016,0.0173634751898,0.0173634751898,0.00565163698257,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0,0.6,2.73300305041,2.75032120293,-0.0173181525242,0.0173181525242,0.00629677453881,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0,0.5,2.68829708351,2.70561213913,-0.017315055618,0.017315055618,0.00639968137622,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed11,stage3_final,sysrisk,5,2,0.5,11,0.75,5000000,0.125,0.5,2.73059804497,2.74780043635,-0.0172023913866,0.0172023913866,0.00626042239424,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed17,stage3_final,sysrisk,5,2,0.5,17,0.75,5000000,0.25,0.3,2.60904696222,2.59184830534,0.0171986568834,0.0171986568834,0.00663567263871,s1_sysrisk_samegrid,0.01
